source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
HPS5,PARD3,HPS5+ctrl,0.4082022543675121,0.3847636,No,39,11485,RPE1
HPS5,CBR4,HPS5+ctrl,0.1196203435314184,-1.6550448,No,39,11485,RPE1
KAT5,ANXA10,KAT5+ctrl,0.0052503545303294,2.2259972,Yes,32,11485,RPE1
KAT5,NID2,KAT5+ctrl,0.0011456556804906,1.1854465,Yes,32,11485,RPE1
KAT5,DPH5,KAT5+ctrl,0.0377740763638436,0.87399065,Yes,32,11485,RPE1
KAT5,OCEL1,KAT5+ctrl,0.4659192598773737,-1.604121,No,32,11485,RPE1
KAT5,MT-ND5,KAT5+ctrl,3.669485277040419e-05,0.10777807,No,32,11485,RPE1
KAT5,PPP1R35,KAT5+ctrl,0.3416730529392865,-0.41891325,No,32,11485,RPE1
TXNL4A,RGS3,TXNL4A+ctrl,0.0399437482492475,0.7983272,Yes,23,11485,RPE1
TXNL4A,ARL4A,TXNL4A+ctrl,0.0266754891351522,-2.2594795,Yes,23,11485,RPE1
TXNL4A,MID1,TXNL4A+ctrl,0.0306412668732684,0.9505205,Yes,23,11485,RPE1
TXNL4A,ZNF768,TXNL4A+ctrl,0.8495407589820811,-1.043998,No,23,11485,RPE1
TXNL4A,UBE4B,TXNL4A+ctrl,0.7946159211621373,0.25227666,No,23,11485,RPE1
TXNL4A,TMCC3,TXNL4A+ctrl,0.4793605520572914,-22.439978,No,23,11485,RPE1
SFSWAP,IRF2BPL,SFSWAP+ctrl,0.0009557541555322,1.1333067,Yes,29,11485,RPE1
SFSWAP,NUPR1,SFSWAP+ctrl,0.0002951071790801,1.0243424,Yes,29,11485,RPE1
SFSWAP,MAP1A,SFSWAP+ctrl,2.044068528286938e-07,1.5468345,Yes,29,11485,RPE1
SFSWAP,AP002360.1,SFSWAP+ctrl,0.4827307175515628,-0.98315597,No,29,11485,RPE1
SFSWAP,CDKN2D,SFSWAP+ctrl,0.1902899812809403,-1.2410135,No,29,11485,RPE1
SFSWAP,BMP2,SFSWAP+ctrl,0.3608197165325859,1.4022689,No,29,11485,RPE1
NOL7,FANCI,NOL7+ctrl,0.0103130487725079,-1.2179861,Yes,44,11485,RPE1
NOL7,SOX9,NOL7+ctrl,0.0340750042166928,0.53722006,Yes,44,11485,RPE1
NOL7,BRIP1,NOL7+ctrl,0.0071108147071674,-2.5754924,Yes,44,11485,RPE1
NOL7,CDR2,NOL7+ctrl,0.9862048149902274,0.10564637,No,44,11485,RPE1
NOL7,GPR108,NOL7+ctrl,0.471547427304658,0.39021873,No,44,11485,RPE1
NOL7,ID1,NOL7+ctrl,0.6285311028021062,-0.017160177,No,44,11485,RPE1
KAT7,TRMU,KAT7+ctrl,0.0307210782283609,-0.97073436,Yes,67,11485,RPE1
KAT7,NT5E,KAT7+ctrl,1.392089207148269e-07,-0.5144041,Yes,67,11485,RPE1
KAT7,AC010198.2,KAT7+ctrl,0.0405992820404818,-0.6828635,Yes,67,11485,RPE1
KAT7,TRAPPC2B,KAT7+ctrl,0.5507349206901104,-0.3629198,No,67,11485,RPE1
KAT7,ULK1,KAT7+ctrl,0.5717312622312094,-0.56419754,No,67,11485,RPE1
KAT7,GOLT1B,KAT7+ctrl,0.2483694773117578,0.17686528,No,67,11485,RPE1
URI1,ASPM,URI1+ctrl,5.542903071856515e-05,-0.8125607,Yes,82,11485,RPE1
URI1,CDC25B,URI1+ctrl,0.0389375800980247,-1.0101843,Yes,82,11485,RPE1
URI1,AC016831.5,URI1+ctrl,0.0085193797408515,1.5504284,Yes,82,11485,RPE1
URI1,ZNHIT3,URI1+ctrl,0.0572181109734443,-0.41210556,No,82,11485,RPE1
URI1,MFSD14C,URI1+ctrl,0.276937093945481,0.4193368,No,82,11485,RPE1
URI1,KPNA5,URI1+ctrl,0.8304175333164611,-0.32247305,No,82,11485,RPE1
ABCF1,DPYSL3,ABCF1+ctrl,0.0015829812478575,-0.6434674,Yes,82,11485,RPE1
ABCF1,DEPDC1,ABCF1+ctrl,0.0018883639042127,-0.8071474,Yes,82,11485,RPE1
ABCF1,HIST1H2AH,ABCF1+ctrl,0.0387510563401628,-1.8442788,Yes,82,11485,RPE1
ABCF1,SRRT,ABCF1+ctrl,0.0404363184279911,-0.35018098,No,82,11485,RPE1
ABCF1,P3H2,ABCF1+ctrl,0.3261074461121142,-0.6308894,No,82,11485,RPE1
ABCF1,METTL17,ABCF1+ctrl,0.3909702277436019,0.23600006,No,82,11485,RPE1
PRIM2,AIG1,PRIM2+ctrl,0.0045745769886496,0.6924091,Yes,31,11485,RPE1
PRIM2,LMNB1,PRIM2+ctrl,2.5769921199848275e-05,-3.5232563,Yes,31,11485,RPE1
PRIM2,IFT20,PRIM2+ctrl,0.000584717928442,0.9258288,Yes,31,11485,RPE1
PRIM2,NTN4,PRIM2+ctrl,0.8999735277360639,-0.0034751892,No,31,11485,RPE1
PRIM2,MIR222HG,PRIM2+ctrl,0.8649460260960006,-0.3766539,No,31,11485,RPE1
PRIM2,AMIGO2,PRIM2+ctrl,0.9535178662574572,0.0086055845,No,31,11485,RPE1
SNAPC2,MDM2,SNAPC2+ctrl,0.0001323994918993,1.1796415,Yes,28,11485,RPE1
SNAPC2,BDNF,SNAPC2+ctrl,0.006900866069109,1.0346344,Yes,28,11485,RPE1
SNAPC2,ORC6,SNAPC2+ctrl,0.0003930905787171,-2.6425629,Yes,28,11485,RPE1
SNAPC2,SDC4,SNAPC2+ctrl,0.847680952197875,0.12691319,No,28,11485,RPE1
SNAPC2,DEPDC1B,SNAPC2+ctrl,0.1162066220558558,-23.576303,No,28,11485,RPE1
SNAPC2,PLK2,SNAPC2+ctrl,0.8144939272473866,0.01637882,No,28,11485,RPE1
RPS20,CTBS,RPS20+ctrl,0.0065361412524221,1.2669891,Yes,29,11485,RPE1
RPS20,DHFR,RPS20+ctrl,6.882186779640967e-07,-2.2686558,Yes,29,11485,RPE1
RPS20,BRCA2,RPS20+ctrl,0.0012786394784304,-3.6732793,Yes,29,11485,RPE1
RPS20,PPCS,RPS20+ctrl,0.2183574874903527,0.33706963,No,29,11485,RPE1
RPS20,BIRC2,RPS20+ctrl,0.761308937978245,0.13311064,No,29,11485,RPE1
RPS20,SPRED3,RPS20+ctrl,0.7866187124259891,-0.8397136,No,29,11485,RPE1
METTL14,RITA1,METTL14+ctrl,0.0208810743569161,0.65018857,Yes,71,11485,RPE1
METTL14,FNDC3B,METTL14+ctrl,0.0028256975000655,-0.51113653,Yes,71,11485,RPE1
METTL14,KRCC1,METTL14+ctrl,0.0031971093686145,0.773909,Yes,71,11485,RPE1
METTL14,SDC1,METTL14+ctrl,0.4228330369162987,0.11914885,No,71,11485,RPE1
METTL14,ZNF639,METTL14+ctrl,0.6075818336672739,0.2267139,No,71,11485,RPE1
METTL14,WBP4,METTL14+ctrl,0.3645400776645399,-0.30787396,No,71,11485,RPE1
SRF,STBD1,SRF+ctrl,0.0358984448555539,-2.5041611,Yes,93,11485,RPE1
SRF,CDCA5,SRF+ctrl,0.0214834767028491,-1.065692,Yes,93,11485,RPE1
SRF,PAWR,SRF+ctrl,6.176507880204499e-07,-0.5552513,Yes,93,11485,RPE1
SRF,UBXN4,SRF+ctrl,0.0077519287917686,0.20663267,No,93,11485,RPE1
SRF,TK2,SRF+ctrl,0.8254893773634061,0.26779652,No,93,11485,RPE1
SRF,PIGG,SRF+ctrl,0.6113781778581102,0.37421012,No,93,11485,RPE1
NFRKB,LBR,NFRKB+ctrl,0.0001232564817412,-0.51221436,Yes,148,11485,RPE1
NFRKB,LIG1,NFRKB+ctrl,0.006584736935383,-0.65220785,Yes,148,11485,RPE1
NFRKB,CDKN2B,NFRKB+ctrl,0.0248343056225338,1.4180677,Yes,148,11485,RPE1
NFRKB,FAM13A,NFRKB+ctrl,0.2371083420575627,0.42114425,No,148,11485,RPE1
NFRKB,LRP8,NFRKB+ctrl,0.6224692100359788,-0.20648098,No,148,11485,RPE1
NFRKB,DYRK3,NFRKB+ctrl,0.9598718946517322,0.097047806,No,148,11485,RPE1
EXOC4,CEP57L1,EXOC4+ctrl,0.0415697484170838,-2.1368227,Yes,27,11485,RPE1
EXOC4,HERPUD1,EXOC4+ctrl,0.0003249925160427,1.239737,Yes,27,11485,RPE1
EXOC4,HIRIP3,EXOC4+ctrl,0.0183204810612326,-1.740063,Yes,27,11485,RPE1
EXOC4,HS3ST3A1,EXOC4+ctrl,0.3836254023961283,-0.94778395,No,27,11485,RPE1
EXOC4,PMP22,EXOC4+ctrl,0.23120350877563,-0.43611908,No,27,11485,RPE1
EXOC4,ITGB8,EXOC4+ctrl,0.9148390276760736,0.062346697,No,27,11485,RPE1
RNF20,SUN2,RNF20+ctrl,0.0111338403244112,-1.362566,Yes,147,11485,RPE1
RNF20,BHLHE40,RNF20+ctrl,0.0252110492532948,0.53972495,Yes,147,11485,RPE1
RNF20,SLC7A5,RNF20+ctrl,2.939415205437611e-08,0.81717765,Yes,147,11485,RPE1
RNF20,PRPF3,RNF20+ctrl,0.4951337288213338,0.1789813,No,147,11485,RPE1
RNF20,TMEM129,RNF20+ctrl,0.8517616161192336,-0.19395089,No,147,11485,RPE1
RNF20,CDKN1B,RNF20+ctrl,0.4467569611933435,-0.106574476,No,147,11485,RPE1
SRSF10,TOP2B,SRSF10+ctrl,4.972448455411969e-06,-0.63068044,Yes,111,11485,RPE1
SRSF10,B3GALT6,SRSF10+ctrl,0.0408389729076285,-0.7341299,Yes,111,11485,RPE1
SRSF10,TMEM205,SRSF10+ctrl,0.0072455346927664,0.52384365,Yes,111,11485,RPE1
SRSF10,CASC3,SRSF10+ctrl,0.3596856313543956,0.14909148,No,111,11485,RPE1
SRSF10,DYRK1B,SRSF10+ctrl,0.2676832775757248,0.9379127,No,111,11485,RPE1
SRSF10,KDM4B,SRSF10+ctrl,0.8376841880155387,0.061444998,No,111,11485,RPE1
LSM5,FAM111A,LSM5+ctrl,0.0062877112699078,-0.9138992,Yes,72,11485,RPE1
LSM5,CDK17,LSM5+ctrl,0.0298902471724238,-0.89094734,Yes,72,11485,RPE1
LSM5,LRRC17,LSM5+ctrl,0.0003094410049197,-1.1324944,Yes,72,11485,RPE1
LSM5,DDHD1,LSM5+ctrl,0.9257097182125174,0.009589672,No,72,11485,RPE1
LSM5,SV2A,LSM5+ctrl,0.4335970543888009,-0.25360584,No,72,11485,RPE1
LSM5,KIAA2026,LSM5+ctrl,0.9860767127460632,-0.09473038,No,72,11485,RPE1
SDC1,HNRNPA0,SDC1+ctrl,2.1882087897356063e-06,-0.61464834,Yes,78,11485,RPE1
SDC1,NUSAP1,SDC1+ctrl,3.386123693779127e-07,-1.1038207,Yes,78,11485,RPE1
SDC1,HMGB3,SDC1+ctrl,3.109386598283986e-05,-0.7556991,Yes,78,11485,RPE1
SDC1,MMP16,SDC1+ctrl,0.2903160212425639,0.59545493,No,78,11485,RPE1
SDC1,MGRN1,SDC1+ctrl,0.1761902336035528,0.37888455,No,78,11485,RPE1
SDC1,PRMT1,SDC1+ctrl,0.034063788992338,-0.14185931,No,78,11485,RPE1
PARS2,TMEM255B,PARS2+ctrl,0.0001067588628801,-0.54749954,Yes,292,11485,RPE1
PARS2,ABHD2,PARS2+ctrl,0.0130919051563286,-0.5186825,Yes,292,11485,RPE1
PARS2,ZNF358,PARS2+ctrl,0.0030585861035031,-0.6293473,Yes,292,11485,RPE1
PARS2,DCAF16,PARS2+ctrl,0.8432184045224532,0.005731821,No,292,11485,RPE1
PARS2,ABRAXAS1,PARS2+ctrl,0.8364326969221588,0.079852104,No,292,11485,RPE1
PARS2,SRXN1,PARS2+ctrl,0.2866312777669854,-0.23459458,No,292,11485,RPE1
WNK1,GADD45B,WNK1+ctrl,0.0041959902202944,-1.0171053,Yes,97,11485,RPE1
WNK1,ANGPTL4,WNK1+ctrl,0.0392269836202622,-0.8427992,Yes,97,11485,RPE1
WNK1,MTHFD2L,WNK1+ctrl,0.0490405225684166,0.5393809,Yes,97,11485,RPE1
WNK1,CTPS1,WNK1+ctrl,0.9788097597124809,-0.0143585205,No,97,11485,RPE1
WNK1,TYW3,WNK1+ctrl,0.7755925671489186,-0.027401209,No,97,11485,RPE1
WNK1,EPB41L2,WNK1+ctrl,0.8057859729416686,0.06914115,No,97,11485,RPE1
KCMF1,DNMBP,KCMF1+ctrl,0.0179928651886467,-0.97368276,Yes,42,11485,RPE1
KCMF1,C5orf46,KCMF1+ctrl,0.0132569849082908,0.86562407,Yes,42,11485,RPE1
KCMF1,DDX21,KCMF1+ctrl,0.0004208504850929,-0.5382081,Yes,42,11485,RPE1
KCMF1,CDC45,KCMF1+ctrl,0.7639289820726219,-0.2576878,No,42,11485,RPE1
KCMF1,RPS6KB1,KCMF1+ctrl,0.9528807903493745,0.05734563,No,42,11485,RPE1
KCMF1,CGRRF1,KCMF1+ctrl,0.7656124895698234,-0.5136311,No,42,11485,RPE1
TADA2A,ERCC6L,TADA2A+ctrl,0.0197656920839005,-1.3664012,Yes,117,11485,RPE1
TADA2A,ZMAT5,TADA2A+ctrl,0.0387338255876447,0.7578614,Yes,117,11485,RPE1
TADA2A,CDKN1A,TADA2A+ctrl,0.0009530501314961,0.6065375,Yes,117,11485,RPE1
TADA2A,GPAT3,TADA2A+ctrl,0.5110560036636338,-0.23144174,No,117,11485,RPE1
TADA2A,PEG10,TADA2A+ctrl,0.6934681672873277,-0.052166462,No,117,11485,RPE1
TADA2A,RIN2,TADA2A+ctrl,0.7817193351416676,-0.04741025,No,117,11485,RPE1
PCF11,FBXO33,PCF11+ctrl,0.0458846127131208,1.0876532,Yes,35,11485,RPE1
PCF11,EIF4EBP1,PCF11+ctrl,3.734078658626926e-05,-0.6309796,Yes,35,11485,RPE1
PCF11,ATAD2,PCF11+ctrl,0.0006570950431536,-1.2610792,Yes,35,11485,RPE1
PCF11,GOPC,PCF11+ctrl,0.418628658534125,0.29508805,No,35,11485,RPE1
PCF11,CEP192,PCF11+ctrl,0.7266359652182868,-0.14541268,No,35,11485,RPE1
PCF11,FHOD3,PCF11+ctrl,0.7956382997833429,0.064921975,No,35,11485,RPE1
ELP4,CDC20,ELP4+ctrl,0.001539883567192,-1.532786,Yes,27,11485,RPE1
ELP4,SNRPA1,ELP4+ctrl,0.0012125689624961,-0.87912095,Yes,27,11485,RPE1
ELP4,ZKSCAN1,ELP4+ctrl,0.0263446403579867,0.61501765,Yes,27,11485,RPE1
ELP4,SLC11A2,ELP4+ctrl,0.7744815005501975,0.35637283,No,27,11485,RPE1
ELP4,BCL2L12,ELP4+ctrl,0.6556946297332549,-0.26620054,No,27,11485,RPE1
ELP4,TERF2IP,ELP4+ctrl,0.7520034745064406,0.11453521,No,27,11485,RPE1
WDR61,AL445524.1,WDR61+ctrl,0.043157141243592,0.9879253,Yes,59,11485,RPE1
WDR61,MAP1B,WDR61+ctrl,3.7702496017884016e-11,-0.5327374,Yes,59,11485,RPE1
WDR61,DIAPH3,WDR61+ctrl,4.876926628735598e-05,-0.7237428,Yes,59,11485,RPE1
WDR61,YPEL5,WDR61+ctrl,0.2235725553352703,0.46674109,No,59,11485,RPE1
WDR61,TMEM200A,WDR61+ctrl,0.6586304142544327,0.21263504,No,59,11485,RPE1
WDR61,VRK1,WDR61+ctrl,0.4319650889021431,0.24941778,No,59,11485,RPE1
XRN1,THOC1,XRN1+ctrl,0.0283874553314693,0.65502787,Yes,48,11485,RPE1
XRN1,SLC6A6,XRN1+ctrl,0.0174613643948467,1.0232363,Yes,48,11485,RPE1
XRN1,ATP8B1,XRN1+ctrl,0.0015188296782397,0.5762694,Yes,48,11485,RPE1
XRN1,SLC50A1,XRN1+ctrl,0.1182429301643254,0.45582545,No,48,11485,RPE1
XRN1,C12orf10,XRN1+ctrl,0.1476466550946813,0.3731497,No,48,11485,RPE1
XRN1,MAN1B1-DT,XRN1+ctrl,0.9086578908156484,0.054377556,No,48,11485,RPE1
RANBP2,DDX18,RANBP2+ctrl,0.0017917605756856,-0.85977525,Yes,35,11485,RPE1
RANBP2,ANK3,RANBP2+ctrl,0.0242411303840592,1.7306063,Yes,35,11485,RPE1
RANBP2,CYB5R1,RANBP2+ctrl,0.0095901860577867,1.282659,Yes,35,11485,RPE1
RANBP2,NDST1,RANBP2+ctrl,0.8498902181239492,0.04493904,No,35,11485,RPE1
RANBP2,SPSB2,RANBP2+ctrl,0.8620152977680094,-0.43378973,No,35,11485,RPE1
RANBP2,FDFT1,RANBP2+ctrl,0.2436180073047502,-0.5231267,No,35,11485,RPE1
CENPE,TAGLN,CENPE+ctrl,1.5585328101500602e-10,0.6931395,Yes,34,11485,RPE1
CENPE,SCG5,CENPE+ctrl,0.0018382548804323,0.73953724,Yes,34,11485,RPE1
CENPE,SAT1,CENPE+ctrl,0.0009786011069798,1.2251554,Yes,34,11485,RPE1
CENPE,NPRL3,CENPE+ctrl,0.6545626559765774,-0.5353546,No,34,11485,RPE1
CENPE,TNKS,CENPE+ctrl,0.4262364966095303,0.2734835,No,34,11485,RPE1
CENPE,PLCE1,CENPE+ctrl,0.3001439968259485,-0.6686814,No,34,11485,RPE1
BRIX1,RAD1,BRIX1+ctrl,0.0216258850706767,-2.270728,Yes,38,11485,RPE1
BRIX1,WDR54,BRIX1+ctrl,0.0125906579693668,-0.7082561,Yes,38,11485,RPE1
BRIX1,MCM6,BRIX1+ctrl,0.0015825162247552,-1.6456894,Yes,38,11485,RPE1
BRIX1,DMKN,BRIX1+ctrl,0.7156736609641507,0.86449623,No,38,11485,RPE1
BRIX1,NUDC,BRIX1+ctrl,0.068887260764181,-0.16299191,No,38,11485,RPE1
BRIX1,ZCCHC24,BRIX1+ctrl,0.483444386123356,-0.6557543,No,38,11485,RPE1
CDC42,SEMA7A,CDC42+ctrl,0.0466518280624111,-1.1256837,Yes,33,11485,RPE1
CDC42,RIF1,CDC42+ctrl,0.0150367953931927,-0.6085761,Yes,33,11485,RPE1
CDC42,NUSAP1,CDC42+ctrl,4.6481784949075277e-07,-2.3973014,Yes,33,11485,RPE1
CDC42,ABHD14A,CDC42+ctrl,0.7997696826871907,0.2533667,No,33,11485,RPE1
CDC42,FADS1,CDC42+ctrl,0.6508874667234381,-0.11811352,No,33,11485,RPE1
CDC42,CYTOR,CDC42+ctrl,0.8003570912840215,-0.07442793,No,33,11485,RPE1
EEFSEC,FEN1,EEFSEC+ctrl,0.022895476626639,-0.8016032,Yes,35,11485,RPE1
EEFSEC,NCAPD3,EEFSEC+ctrl,0.0237940939305649,-1.2964131,Yes,35,11485,RPE1
EEFSEC,CENPM,EEFSEC+ctrl,0.0092633990200041,-0.91177255,Yes,35,11485,RPE1
EEFSEC,YJU2,EEFSEC+ctrl,0.6524825165493539,-0.3793869,No,35,11485,RPE1
EEFSEC,LDAH,EEFSEC+ctrl,0.668321235935686,-0.5441232,No,35,11485,RPE1
EEFSEC,ALDH1A3,EEFSEC+ctrl,0.0050807212798706,0.456536,No,35,11485,RPE1
RPL36A,SLC1A5,RPL36A+ctrl,0.017546887226934,-0.989756,Yes,48,11485,RPE1
RPL36A,CFH,RPL36A+ctrl,0.0062136378134636,0.6491964,Yes,48,11485,RPE1
RPL36A,MYBL2,RPL36A+ctrl,0.0103974303856203,-1.2018363,Yes,48,11485,RPE1
RPL36A,ZNF567,RPL36A+ctrl,0.9628556795068248,-0.43653512,No,48,11485,RPE1
RPL36A,ASCC1,RPL36A+ctrl,0.6344773696515723,0.088553905,No,48,11485,RPE1
RPL36A,DOK1,RPL36A+ctrl,0.2186451470856165,0.30527854,No,48,11485,RPE1
SLC39A9,IMMP1L,SLC39A9+ctrl,0.0319878660718988,0.5482857,Yes,115,11485,RPE1
SLC39A9,AC245297.3,SLC39A9+ctrl,0.0201560827365751,0.5636331,Yes,115,11485,RPE1
SLC39A9,SYNE2,SLC39A9+ctrl,2.3982215564744303e-05,-0.6944863,Yes,115,11485,RPE1
SLC39A9,CCDC34,SLC39A9+ctrl,0.2293826859932372,-0.2123239,No,115,11485,RPE1
SLC39A9,MRTO4,SLC39A9+ctrl,0.2028078083530735,-0.118552715,No,115,11485,RPE1
SLC39A9,SPAST,SLC39A9+ctrl,0.8679963082958259,0.061779976,No,115,11485,RPE1
LARS,MIS18A,LARS+ctrl,0.0035689491087362,-3.4168334,Yes,41,11485,RPE1
LARS,KMT2A,LARS+ctrl,0.0003451519213699,0.6356151,Yes,41,11485,RPE1
LARS,PCNT,LARS+ctrl,0.0127635191981104,-0.9287603,Yes,41,11485,RPE1
LARS,INPP1,LARS+ctrl,0.8000423295096014,-0.02517891,No,41,11485,RPE1
LARS,NDUFAF5,LARS+ctrl,0.5784667951515852,-0.18463206,No,41,11485,RPE1
LARS,ZNF263,LARS+ctrl,0.5140730838484409,-1.1123109,No,41,11485,RPE1
GGPS1,MAP3K20,GGPS1+ctrl,0.0110174571892799,-0.57597274,Yes,52,11485,RPE1
GGPS1,KDM5B,GGPS1+ctrl,5.032090385773014e-06,0.84170485,Yes,52,11485,RPE1
GGPS1,SPOCD1,GGPS1+ctrl,0.0443702716426729,-0.6562848,Yes,52,11485,RPE1
GGPS1,RUNX2,GGPS1+ctrl,0.5182015345153672,0.2856989,No,52,11485,RPE1
GGPS1,SERPINE1,GGPS1+ctrl,0.6776580511046613,-0.063850224,No,52,11485,RPE1
GGPS1,CPSF2,GGPS1+ctrl,0.1008133542215837,-0.43847883,No,52,11485,RPE1
RPL7,LIMK2,RPL7+ctrl,4.9258515921805225e-06,0.85644245,Yes,116,11485,RPE1
RPL7,MTHFD1,RPL7+ctrl,9.870317572680777e-13,-1.4458888,Yes,116,11485,RPE1
RPL7,STX5,RPL7+ctrl,0.0002150683012818,0.8517467,Yes,116,11485,RPE1
RPL7,NQO1,RPL7+ctrl,8.461842152230122e-05,-0.298621,No,116,11485,RPE1
RPL7,GEMIN5,RPL7+ctrl,0.1836133341357234,-0.86038566,No,116,11485,RPE1
RPL7,CCNL1,RPL7+ctrl,0.7828705510809673,-0.011266589,No,116,11485,RPE1
PHF12,CAMK2D,PHF12+ctrl,0.0069350714530102,0.58557904,Yes,51,11485,RPE1
PHF12,HSBP1L1,PHF12+ctrl,0.0241616945817639,0.6281266,Yes,51,11485,RPE1
PHF12,FANCA,PHF12+ctrl,0.0405827581883476,-2.2574005,Yes,51,11485,RPE1
PHF12,ZNF462,PHF12+ctrl,0.23591102395968,0.48209214,No,51,11485,RPE1
PHF12,PPM1B,PHF12+ctrl,0.8445169199587221,-0.2631886,No,51,11485,RPE1
PHF12,NMU,PHF12+ctrl,0.9055232946767152,-0.20028067,No,51,11485,RPE1
WDFY3,IMP3,WDFY3+ctrl,0.0027585136888853,-0.62365717,Yes,53,11485,RPE1
WDFY3,NUP88,WDFY3+ctrl,0.0216641747700659,-1.0664624,Yes,53,11485,RPE1
WDFY3,DHRSX,WDFY3+ctrl,0.0354376661808301,0.7933818,Yes,53,11485,RPE1
WDFY3,FKBP1B,WDFY3+ctrl,0.1442714830805141,0.9629934,No,53,11485,RPE1
WDFY3,MYO10,WDFY3+ctrl,0.438678855964105,-0.09147239,No,53,11485,RPE1
WDFY3,COL4A1,WDFY3+ctrl,0.2102181872076781,0.15452872,No,53,11485,RPE1
DRAP1,PLK1,DRAP1+ctrl,0.0039418075012238,-0.5181186,Yes,139,11485,RPE1
DRAP1,NDUFAF6,DRAP1+ctrl,0.0369011689682798,-0.5915067,Yes,139,11485,RPE1
DRAP1,THAP9-AS1,DRAP1+ctrl,0.0153264386273378,0.76962495,Yes,139,11485,RPE1
DRAP1,GMEB1,DRAP1+ctrl,0.3645964099465535,0.2162199,No,139,11485,RPE1
DRAP1,MKKS,DRAP1+ctrl,0.9177120865828006,-0.0056614876,No,139,11485,RPE1
DRAP1,MSN,DRAP1+ctrl,0.1516002163462413,0.059688628,No,139,11485,RPE1
CWF19L2,PLK1,CWF19L2+ctrl,0.006615333750037,-0.9289634,Yes,58,11485,RPE1
CWF19L2,CDK5RAP2,CWF19L2+ctrl,0.0263287727180218,-0.7320981,Yes,58,11485,RPE1
CWF19L2,CEP290,CWF19L2+ctrl,0.0454543399243502,-0.62223434,Yes,58,11485,RPE1
CWF19L2,TXNIP,CWF19L2+ctrl,0.0731541132407357,0.43167305,No,58,11485,RPE1
CWF19L2,PPM1D,CWF19L2+ctrl,0.9543853010682464,0.056880713,No,58,11485,RPE1
CWF19L2,ACAT2,CWF19L2+ctrl,0.5583857892488941,-0.21682,No,58,11485,RPE1
RPL10A,ATG101,RPL10A+ctrl,0.000281814330541,0.7013131,Yes,84,11485,RPE1
RPL10A,CCNG2,RPL10A+ctrl,0.0473725724744435,1.3332231,Yes,84,11485,RPE1
RPL10A,JMY,RPL10A+ctrl,3.911121188001607e-05,2.06408,Yes,84,11485,RPE1
RPL10A,SRP54,RPL10A+ctrl,0.7074412359974237,0.081793725,No,84,11485,RPE1
RPL10A,DCAF10,RPL10A+ctrl,0.0531331600092422,0.6757221,No,84,11485,RPE1
RPL10A,IFFO1,RPL10A+ctrl,0.2671904788206407,-2.0933185,No,84,11485,RPE1
ARMC7,H2AFX,ARMC7+ctrl,0.0001088650915179,-0.7547506,Yes,74,11485,RPE1
ARMC7,TACC3,ARMC7+ctrl,0.0007768223985819,-1.008013,Yes,74,11485,RPE1
ARMC7,HSF2BP,ARMC7+ctrl,0.0022735213000996,1.0064664,Yes,74,11485,RPE1
ARMC7,HSP90B1,ARMC7+ctrl,1.451008201203095e-07,-0.19775283,No,74,11485,RPE1
ARMC7,FOXP1,ARMC7+ctrl,0.6138355839037195,0.07314658,No,74,11485,RPE1
ARMC7,RILPL1,ARMC7+ctrl,0.062051768628222,0.40115333,No,74,11485,RPE1
POLR2M,LGALS3,POLR2M+ctrl,2.199447764946204e-19,-1.8340529,Yes,172,11485,RPE1
POLR2M,PNRC1,POLR2M+ctrl,0.0011020175909027,0.7417238,Yes,172,11485,RPE1
POLR2M,LAYN,POLR2M+ctrl,3.3163075486303715e-08,-1.1155747,Yes,172,11485,RPE1
POLR2M,BDP1,POLR2M+ctrl,0.7676589480217282,0.03046465,No,172,11485,RPE1
POLR2M,NUDT14,POLR2M+ctrl,0.6511474791142475,-0.52914166,No,172,11485,RPE1
POLR2M,ATF6B,POLR2M+ctrl,0.3323371162701716,0.1838932,No,172,11485,RPE1
PSMD12,ACTB,PSMD12+ctrl,1.3522693685970082e-05,-0.769649,Yes,15,11485,RPE1
PSMD12,DNAJB6,PSMD12+ctrl,0.007199240012936,0.63750124,Yes,15,11485,RPE1
PSMD12,RBMS1,PSMD12+ctrl,0.0085323254409561,-1.674583,Yes,15,11485,RPE1
PSMD12,ADAMTS6,PSMD12+ctrl,0.3609622238640512,-0.5481341,No,15,11485,RPE1
PSMD12,FBXL4,PSMD12+ctrl,0.2902980558109028,1.3000209,No,15,11485,RPE1
PSMD12,AC018464.1,PSMD12+ctrl,0.2456685145329831,1.6130364,No,15,11485,RPE1
CCT7,DDX11,CCT7+ctrl,0.0118395406505377,-1.4314265,Yes,58,11485,RPE1
CCT7,RPA2,CCT7+ctrl,0.0034149521564694,-1.182697,Yes,58,11485,RPE1
CCT7,NSMCE4A,CCT7+ctrl,1.805937290271757e-05,-1.3895353,Yes,58,11485,RPE1
CCT7,TNS1,CCT7+ctrl,0.2443186973544566,0.74051595,No,58,11485,RPE1
CCT7,HDAC8,CCT7+ctrl,0.2582304860496469,0.428141,No,58,11485,RPE1
CCT7,CRY1,CCT7+ctrl,0.7152070410556823,-0.7187619,No,58,11485,RPE1
RPS29,CEP55,RPS29+ctrl,6.059323278312762e-08,-2.297203,Yes,36,11485,RPE1
RPS29,PAGR1,RPS29+ctrl,0.0041051489318963,-0.98771757,Yes,36,11485,RPE1
